;on_wind;grid;PEM input;Compressor;hydrogen_storage;Curtailment
7825;25.54;-0.0;-23.14;-2.41;-6.75;-13.91
7826;25.54;-0.0;-23.14;-2.41;-6.75;-14.8
7827;25.54;-0.0;-23.14;-2.41;-6.75;-15.64
7828;25.54;-0.0;-23.14;-2.41;-6.75;-16.11
7829;25.54;-0.0;-23.14;-2.41;-3.42;-18.08
7830;25.54;-0.0;-23.14;-2.41;-3.42;-19.52
7831;25.54;-0.0;-23.14;-2.41;-3.42;-20.05
7832;25.54;-0.0;-23.14;-2.41;-3.42;-21.01
7833;25.54;-0.0;-23.14;-2.41;-3.42;-22.02
7834;25.54;-0.0;-23.14;-2.41;-3.42;-23.39
7835;25.54;-0.0;-23.14;-2.41;-3.42;-24.83
7836;25.54;-0.0;-23.14;-2.41;-3.42;-26.2
7837;25.54;-0.0;-23.14;-2.41;-3.42;-27.33
7838;25.54;-0.0;-23.14;-2.41;-3.42;-27.75
7839;25.54;-0.0;-23.14;-2.41;-3.42;-28.05
7840;25.54;-0.0;-23.14;-2.41;-3.42;-27.87
7841;25.54;-0.0;-23.14;-2.41;-3.42;-26.5
7842;25.54;-0.0;-23.14;-2.41;-3.42;-24.83
7843;25.54;-0.0;-23.14;-2.41;-6.75;-22.44
7844;25.54;-0.0;-23.14;-2.41;-6.75;-19.93
7845;25.54;-0.0;-23.14;-2.41;-6.75;-18.86
7846;25.54;-0.0;-23.14;-2.41;-6.75;-18.14
7847;25.54;-0.0;-23.14;-2.41;-6.75;-18.56
7848;25.54;-0.0;-23.14;-2.41;-6.75;-17.01
7849;25.54;-0.0;-23.14;-2.41;-6.75;-15.93
7850;25.54;-0.0;-23.14;-2.41;-6.75;-15.22
7851;25.54;-0.0;-23.14;-2.41;-6.75;-12.95
7852;25.54;-0.0;-23.14;-2.41;-6.75;-10.21
7853;25.54;-0.0;-23.14;-2.41;-3.42;-7.52
7854;25.54;-0.0;-23.14;-2.41;-3.42;-3.04
7855;25.54;-0.0;-23.14;-2.41;-3.42;-1.73
7856;25.54;-0.0;-23.14;-2.41;-3.42;-3.58
7857;25.54;-0.0;-23.14;-2.41;-3.42;-10.09
7858;25.54;-0.0;-23.14;-2.41;-3.42;-12.77
7859;25.54;-0.0;-23.14;-2.41;-3.42;-15.16
7860;25.54;-0.0;-23.14;-2.41;-3.42;-17.72
7861;25.54;-0.0;-23.14;-2.41;-3.42;-20.29
7862;25.54;-0.0;-23.14;-2.41;-3.42;-21.19
7863;25.54;-0.0;-23.14;-2.41;-3.42;-21.78
7864;25.54;-0.0;-23.14;-2.41;-3.42;-21.31
7865;25.54;-0.0;-23.14;-2.41;-3.42;-19.57
7866;25.54;-0.0;-23.14;-2.41;-3.42;-16.83
7867;25.54;-0.0;-23.14;-2.41;-6.75;-13.19
7868;25.54;-0.0;-23.14;-2.41;-6.75;-9.13
7869;25.54;-0.0;-23.14;-2.41;-6.75;-7.34
7870;25.54;-0.0;-23.14;-2.41;-6.75;-3.04
7871;24.35;-0.0;-22.06;-2.29;-6.13;-0.0
7872;20.05;-0.0;-18.16;-1.89;-3.87;-0.0
7873;18.2;-0.0;-16.49;-1.71;-2.9;-0.0
7874;19.99;-0.0;-18.11;-1.88;-3.84;-0.0
7875;25.13;-0.0;-22.76;-2.37;-6.53;-0.0
7876;25.54;-0.0;-23.14;-2.41;-6.75;-3.16
7877;25.54;-0.0;-23.14;-2.41;-3.42;-0.48
7878;25.54;-0.0;-23.14;-2.41;-3.42;-0.42
7879;25.54;-0.0;-23.14;-2.41;-3.42;-0.42
7880;25.54;-0.0;-23.14;-2.41;-3.42;-3.34
7881;25.54;-0.0;-23.14;-2.41;-3.42;-1.19
7882;22.02;-0.0;-19.95;-2.07;-1.57;-0.0
7883;20.65;-0.0;-18.7;-1.94;-0.85;-0.0
7884;20.71;-0.0;-18.76;-1.95;-0.88;-0.0
7885;20.71;-0.0;-18.76;-1.95;-0.88;-0.0
7886;20.29;-0.0;-18.38;-1.91;-0.66;-0.0
7887;21.9;-0.0;-19.84;-2.06;-1.51;-0.0
7888;22.8;-0.0;-20.65;-2.15;-1.98;-0.0
7889;20.11;-0.0;-18.22;-1.89;-0.57;-0.0
7890;17.25;-0.0;-15.62;-1.62;0.94;-0.0
7891;-0.0;-0.0;0.0;0.0;6.67;-14.86
7892;-0.0;-0.0;0.0;0.0;6.67;-10.44
7893;-0.0;-0.0;0.0;0.0;6.67;-6.39
7894;-0.0;-0.0;0.0;0.0;6.67;-4.54
7895;-0.0;-0.0;0.0;0.0;6.67;-4.89
7896;6.62;-0.0;-6.0;-0.62;3.19;-0.0
7897;8.41;-0.0;-7.62;-0.79;2.25;-0.0
7898;9.73;-0.0;-8.81;-0.92;1.56;-0.0
7899;10.21;-0.0;-9.24;-0.96;1.3;-0.0
7900;11.52;-0.0;-10.43;-1.08;0.61;-0.0
7901;11.46;-0.0;-10.38;-1.08;3.98;-0.0
7902;11.28;-0.0;-10.22;-1.06;4.07;-0.0
7903;9.97;-0.0;-9.03;-0.94;4.76;-0.0
7904;8.36;-0.0;-7.57;-0.79;5.61;-0.0
7905;7.34;-0.0;-6.65;-0.69;6.14;-0.0
7906;6.56;-0.0;-5.95;-0.62;6.55;-0.0
7907;6.98;-0.0;-6.32;-0.66;6.33;-0.0
7908;7.04;-0.0;-6.38;-0.66;6.3;-0.0
7909;7.16;-0.0;-6.49;-0.67;6.24;-0.0
7910;8.0;-0.0;-7.24;-0.75;5.8;-0.0
7911;10.86;-0.0;-9.84;-1.02;4.29;-0.0
7912;13.19;-0.0;-11.95;-1.24;3.07;-0.0
7913;11.82;-0.0;-10.7;-1.11;3.79;-0.0
7914;10.86;-0.0;-9.84;-1.02;4.29;-0.0
7915;10.68;-0.0;-9.68;-1.01;1.05;-0.0
7916;10.62;-0.0;-9.62;-1.0;1.09;-0.0
7917;10.56;-0.0;-9.57;-0.99;1.12;-0.0
7918;10.74;-0.0;-9.73;-1.01;1.02;-0.0
7919;11.34;-0.0;-10.27;-1.07;0.71;-0.0
7920;12.06;-0.0;-10.92;-1.14;0.33;-0.0
7921;12.83;-0.0;-11.62;-1.21;-0.08;-0.0
7922;13.55;-0.0;-12.27;-1.28;-0.45;-0.0
7923;12.53;-0.0;-11.35;-1.18;0.08;-0.0
7924;11.04;-0.0;-10.0;-1.04;0.87;-0.0
7925;10.5;-0.0;-9.51;-0.99;4.48;-0.0
7926;10.92;-0.0;-9.89;-1.03;4.26;-0.0
7927;11.34;-0.0;-10.27;-1.07;4.04;-0.0
7928;11.34;-0.0;-10.27;-1.07;4.04;-0.0
7929;11.46;-0.0;-10.38;-1.08;3.98;-0.0
7930;12.35;-0.0;-11.19;-1.16;3.51;-0.0
7931;13.61;-0.0;-12.33;-1.28;2.85;-0.0
7932;14.98;-0.0;-13.57;-1.41;2.13;-0.0
7933;16.41;-0.0;-14.87;-1.55;1.38;-0.0
7934;16.95;-0.0;-15.35;-1.6;1.09;-0.0
7935;17.9;-0.0;-16.22;-1.69;0.59;-0.0
7936;19.4;-0.0;-17.57;-1.83;-0.19;-0.0
7937;20.17;-0.0;-18.27;-1.9;-0.6;-0.0
7938;20.47;-0.0;-18.54;-1.93;-0.76;-0.0
7939;20.65;-0.0;-18.7;-1.94;-4.18;-0.0
7940;21.07;-0.0;-19.08;-1.98;-4.4;-0.0
7941;22.02;-0.0;-19.95;-2.07;-4.9;-0.0
7942;23.04;-0.0;-20.87;-2.17;-5.44;-0.0
7943;24.05;-0.0;-21.79;-2.27;-5.97;-0.0
7944;25.54;-0.0;-23.14;-2.41;-6.75;-0.36
7945;25.54;-0.0;-23.14;-2.41;-6.75;-1.13
7946;25.54;-0.0;-23.14;-2.41;-6.75;-2.86
7947;25.54;-0.0;-23.14;-2.41;-6.75;-1.55
7948;25.54;-0.0;-23.14;-2.41;-6.75;-2.8
7949;25.24;-0.0;-22.87;-2.38;-3.26;-0.0
7950;20.71;-0.0;-18.76;-1.95;-0.88;-0.0
7951;18.38;-0.0;-16.65;-1.73;0.34;-0.0
7952;15.46;-0.0;-14.0;-1.46;1.88;-0.0
7953;13.43;-0.0;-12.16;-1.26;2.94;-0.0
7954;12.0;-0.0;-10.87;-1.13;3.7;-0.0
7955;9.25;-0.0;-8.38;-0.87;5.14;-0.0
7956;7.52;-0.0;-6.81;-0.71;6.05;-0.0
7957;6.68;-0.0;-6.05;-0.63;6.49;-0.0
7958;5.97;-0.0;-5.41;-0.56;6.86;-0.0
7959;5.19;0.48;-5.14;-0.53;7.02;-0.0
7960;2.69;2.99;-5.14;-0.53;7.02;-0.0
7961;1.55;4.12;-5.14;-0.53;7.02;-0.0
7962;4.18;1.5;-5.14;-0.53;7.02;-0.0
7963;10.68;-0.0;-9.68;-1.01;1.05;-0.0
7964;17.19;-0.0;-15.57;-1.62;-2.36;-0.0
7965;21.6;-0.0;-19.57;-2.03;-4.68;-0.0
7966;25.54;-0.0;-23.14;-2.41;-6.75;-4.71
7967;25.54;-0.0;-23.14;-2.41;-6.75;-12.77
7968;25.54;-0.0;-23.14;-2.41;-6.75;-16.29
7969;25.54;-0.0;-23.14;-2.41;-6.75;-12.23
7970;25.54;-0.0;-23.14;-2.41;-6.75;-9.13
7971;25.54;-0.0;-23.14;-2.41;-6.75;-8.71
7972;25.54;-0.0;-23.14;-2.41;-6.75;-11.7
7973;25.54;-0.0;-23.14;-2.41;-3.42;-7.64
7974;25.54;-0.0;-23.14;-2.41;-3.42;-5.07
7975;25.54;-0.0;-23.14;-2.41;-3.42;-2.69
7976;23.33;-0.0;-21.14;-2.2;-2.26;-0.0
7977;23.87;-0.0;-21.62;-2.25;-2.54;-0.0
7978;20.47;-0.0;-18.54;-1.93;-0.76;-0.0
7979;18.14;-0.0;-16.43;-1.71;0.47;-0.0
7980;19.81;-0.0;-17.95;-1.87;-0.41;-0.0
7981;18.2;-0.0;-16.49;-1.71;0.44;-0.0
7982;16.59;-0.0;-15.03;-1.56;1.28;-0.0
7983;14.38;-0.0;-13.03;-1.35;2.44;-0.0
7984;12.95;-0.0;-11.73;-1.22;3.2;-0.0
7985;11.58;-0.0;-10.49;-1.09;3.92;-0.0
7986;10.86;-0.0;-9.84;-1.02;4.29;-0.0
7987;11.04;-0.0;-10.0;-1.04;0.87;-0.0
7988;11.16;-0.0;-10.11;-1.05;0.8;-0.0
7989;10.68;-0.0;-9.68;-1.01;1.05;-0.0
7990;9.37;-0.0;-8.49;-0.88;1.74;-0.0
7991;8.0;-0.0;-7.24;-0.75;2.46;-0.0
7992;6.27;-0.0;-5.68;-0.59;3.37;-0.0
7993;4.42;1.26;-5.14;-0.53;3.68;-0.0
7994;3.1;2.57;-5.14;-0.53;3.68;-0.0
7995;2.03;3.65;-5.14;-0.53;3.68;-0.0
7996;1.01;4.66;-5.14;-0.53;3.68;-0.0
7997;0.48;5.2;-5.14;-0.53;7.02;-0.0
7998;0.6;5.08;-5.14;-0.53;7.02;-0.0
7999;1.13;4.54;-5.14;-0.53;7.02;-0.0
8000;1.61;4.06;-5.14;-0.53;7.02;-0.0
8001;1.61;4.06;-5.14;-0.53;7.02;-0.0
8002;1.37;4.3;-5.14;-0.53;7.02;-0.0
8003;0.84;4.84;-5.14;-0.53;7.02;-0.0
8004;0.42;5.26;-5.14;-0.53;7.02;-0.0
8005;0.42;5.26;-5.14;-0.53;7.02;-0.0
8006;1.49;4.18;-5.14;-0.53;7.02;-0.0
8007;3.46;2.21;-5.14;-0.53;7.02;-0.0
8008;5.67;0.01;-5.14;-0.53;7.02;-0.0
8009;7.1;-0.0;-6.43;-0.67;6.27;-0.0
8010;7.76;-0.0;-7.03;-0.73;5.92;-0.0
8011;7.46;-0.0;-6.76;-0.7;2.75;-0.0
8012;6.62;-0.0;-6.0;-0.62;3.19;-0.0
8013;5.31;0.36;-5.14;-0.53;3.68;-0.0
8014;4.42;1.26;-5.14;-0.53;3.68;-0.0
8015;3.94;1.74;-5.14;-0.53;3.68;-0.0
8016;3.46;2.21;-5.14;-0.53;3.68;-0.0
8017;3.22;2.45;-5.14;-0.53;3.68;-0.0
8018;2.98;2.69;-5.14;-0.53;3.68;-0.0
8019;2.33;3.35;-5.14;-0.53;3.68;-0.0
8020;1.49;4.18;-5.14;-0.53;3.68;-0.0
8021;0.95;4.72;-5.14;-0.53;7.02;-0.0
8022;0.78;4.9;-5.14;-0.53;7.02;-0.0
8023;0.78;4.9;-5.14;-0.53;7.02;-0.0
8024;0.9;4.78;-5.14;-0.53;7.02;-0.0
8025;0.9;4.78;-5.14;-0.53;7.02;-0.0
8026;1.01;4.66;-5.14;-0.53;7.02;-0.0
8027;1.19;4.48;-5.14;-0.53;7.02;-0.0
8028;1.49;4.18;-5.14;-0.53;7.02;-0.0
8029;1.67;4.01;-5.14;-0.53;7.02;-0.0
8030;1.73;3.95;-5.14;-0.53;7.02;-0.0
8031;1.31;4.36;-5.14;-0.53;7.02;-0.0
8032;1.13;4.54;-5.14;-0.53;7.02;-0.0
8033;0.95;4.72;-5.14;-0.53;7.02;-0.0
8034;0.9;4.78;-5.14;-0.53;7.02;-0.0
8035;0.72;4.96;-5.14;-0.53;3.68;-0.0
8036;0.48;5.2;-5.14;-0.53;3.68;-0.0
8037;0.54;5.14;-5.14;-0.53;3.68;-0.0
8038;0.78;4.9;-5.14;-0.53;3.68;-0.0
8039;1.19;4.48;-5.14;-0.53;3.68;-0.0
8040;1.79;3.89;-5.14;-0.53;3.68;-0.0
8041;2.45;3.23;-5.14;-0.53;3.68;-0.0
8042;3.04;2.63;-5.14;-0.53;3.68;-0.0
8043;3.04;2.63;-5.14;-0.53;3.68;-0.0
8044;2.86;2.81;-5.14;-0.53;3.68;-0.0
8045;3.28;2.39;-5.14;-0.53;7.02;-0.0
8046;3.88;1.8;-5.14;-0.53;7.02;-0.0
8047;4.3;1.38;-5.14;-0.53;7.02;-0.0
8048;4.42;1.26;-5.14;-0.53;7.02;-0.0
8049;4.6;1.08;-5.14;-0.53;7.02;-0.0
8050;4.95;0.72;-5.14;-0.53;7.02;-0.0
8051;5.67;0.01;-5.14;-0.53;7.02;-0.0
8052;6.45;-0.0;-5.84;-0.61;6.61;-0.0
8053;6.68;-0.0;-6.05;-0.63;6.49;-0.0
8054;6.68;-0.0;-6.05;-0.63;6.49;-0.0
8055;8.12;-0.0;-7.35;-0.76;5.73;-0.0
8056;8.95;-0.0;-8.11;-0.84;5.3;-0.0
8057;8.71;-0.0;-7.89;-0.82;5.42;-0.0
8058;8.89;-0.0;-8.05;-0.84;5.33;-0.0
8059;-0.0;-0.0;0.0;0.0;6.67;-9.07
8060;-0.0;-0.0;0.0;0.0;6.67;-8.47
8061;-0.0;-0.0;0.0;0.0;6.67;-7.46
8062;-0.0;-0.0;0.0;0.0;6.67;-6.45
8063;-0.0;-0.0;0.0;0.0;6.67;-5.55
8064;4.89;0.78;-5.14;-0.53;3.68;-0.0
8065;4.06;1.62;-5.14;-0.53;3.68;-0.0
8066;3.52;2.16;-5.14;-0.53;3.68;-0.0
8067;3.22;2.45;-5.14;-0.53;3.68;-0.0
8068;3.16;2.51;-5.14;-0.53;3.68;-0.0
8069;3.22;2.45;-5.14;-0.53;7.02;-0.0
8070;3.46;2.21;-5.14;-0.53;7.02;-0.0
8071;4.06;1.62;-5.14;-0.53;7.02;-0.0
8072;4.36;1.32;-5.14;-0.53;7.02;-0.0
8073;4.06;1.62;-5.14;-0.53;7.02;-0.0
8074;4.77;0.9;-5.14;-0.53;7.02;-0.0
8075;5.91;-0.0;-5.35;-0.56;6.89;-0.0
8076;6.74;-0.0;-6.11;-0.64;6.46;-0.0
8077;6.03;-0.0;-5.46;-0.57;6.83;-0.0
8078;6.86;-0.0;-6.22;-0.65;6.39;-0.0
8079;9.97;-0.0;-9.03;-0.94;4.76;-0.0
8080;13.37;-0.0;-12.11;-1.26;2.98;-0.0
8081;16.59;-0.0;-15.03;-1.56;1.28;-0.0
8082;17.9;-0.0;-16.22;-1.69;0.59;-0.0
8083;17.55;-0.0;-15.89;-1.65;-2.55;-0.0
8084;17.49;-0.0;-15.84;-1.65;-2.52;-0.0
8085;17.07;-0.0;-15.46;-1.61;-2.3;-0.0
8086;16.65;-0.0;-15.08;-1.57;-2.08;-0.0
8087;16.23;-0.0;-14.7;-1.53;-1.86;-0.0
8088;15.87;-0.0;-14.38;-1.5;-1.67;-0.0
8089;15.87;-0.0;-14.38;-1.5;-1.67;-0.0
8090;16.23;-0.0;-14.7;-1.53;-1.86;-0.0
8091;16.11;-0.0;-14.6;-1.52;-1.8;-0.0
8092;17.31;-0.0;-15.68;-1.63;-2.43;-0.0
8093;19.93;-0.0;-18.06;-1.88;-0.47;-0.0
8094;21.37;-0.0;-19.35;-2.01;-1.23;-0.0
8095;22.08;-0.0;-20.0;-2.08;-1.6;-0.0
8096;18.74;-0.0;-16.97;-1.77;0.15;-0.0
8097;17.07;-0.0;-15.46;-1.61;1.03;-0.0
8098;16.89;-0.0;-15.3;-1.59;1.13;-0.0
8099;17.07;-0.0;-15.46;-1.61;1.03;-0.0
8100;16.89;-0.0;-15.3;-1.59;1.13;-0.0
8101;15.46;-0.0;-14.0;-1.46;1.88;-0.0
8102;15.58;-0.0;-14.11;-1.47;1.82;-0.0
8103;17.25;-0.0;-15.62;-1.62;0.94;-0.0
8104;17.13;-0.0;-15.51;-1.61;1.0;-0.0
8105;15.58;-0.0;-14.11;-1.47;1.82;-0.0
8106;14.92;-0.0;-13.51;-1.41;2.16;-0.0
8107;13.91;-0.0;-12.6;-1.31;-0.64;-0.0
8108;14.38;-0.0;-13.03;-1.35;-0.89;-0.0
8109;15.93;-0.0;-14.43;-1.5;-1.71;-0.0
8110;17.55;-0.0;-15.89;-1.65;-2.55;-0.0
8111;19.1;-0.0;-17.3;-1.8;-3.37;-0.0
8112;19.04;-0.0;-17.24;-1.79;-3.34;-0.0
8113;21.01;-0.0;-19.03;-1.98;-4.37;-0.0
8114;20.77;-0.0;-18.81;-1.96;-4.25;-0.0
8115;18.74;-0.0;-16.97;-1.77;-3.18;-0.0
8116;18.02;-0.0;-16.33;-1.7;-2.8;-0.0
8117;18.62;-0.0;-16.87;-1.75;0.22;-0.0
8118;17.9;-0.0;-16.22;-1.69;0.59;-0.0
8119;15.76;-0.0;-14.27;-1.48;1.72;-0.0
8120;13.31;-0.0;-12.05;-1.25;3.01;-0.0
8121;12.0;-0.0;-10.87;-1.13;3.7;-0.0
8122;11.64;-0.0;-10.54;-1.1;3.89;-0.0
8123;10.44;-0.0;-9.46;-0.98;4.51;-0.0
8124;9.79;-0.0;-8.87;-0.92;4.86;-0.0
8125;10.03;-0.0;-9.08;-0.94;4.73;-0.0
8126;11.1;-0.0;-10.05;-1.05;4.17;-0.0
8127;13.79;-0.0;-12.49;-1.3;2.76;-0.0
8128;15.22;-0.0;-13.78;-1.43;2.0;-0.0
8129;14.56;-0.0;-13.19;-1.37;2.35;-0.0
8130;13.55;-0.0;-12.27;-1.28;2.88;-0.0
8131;11.94;-0.0;-10.81;-1.12;0.4;-0.0
8132;10.09;-0.0;-9.14;-0.95;1.37;-0.0
8133;8.77;-0.0;-7.95;-0.83;2.06;-0.0
8134;7.52;-0.0;-6.81;-0.71;2.72;-0.0
8135;6.39;-0.0;-5.78;-0.6;3.31;-0.0
8136;5.97;-0.0;-5.41;-0.56;3.53;-0.0
8137;6.33;-0.0;-5.73;-0.6;3.34;-0.0
8138;7.04;-0.0;-6.38;-0.66;2.97;-0.0
8139;8.0;-0.0;-7.24;-0.75;2.46;-0.0
8140;8.95;-0.0;-8.11;-0.84;1.96;-0.0
8141;9.73;-0.0;-8.81;-0.92;4.89;-0.0
8142;10.38;-0.0;-9.41;-0.98;4.54;-0.0
8143;10.74;-0.0;-9.73;-1.01;4.36;-0.0
8144;11.58;-0.0;-10.49;-1.09;3.92;-0.0
8145;10.44;-0.0;-9.46;-0.98;4.51;-0.0
8146;10.15;-0.0;-9.19;-0.96;4.67;-0.0
8147;10.8;-0.0;-9.78;-1.02;4.32;-0.0
8148;11.88;-0.0;-10.76;-1.12;3.76;-0.0
8149;13.31;-0.0;-12.05;-1.25;3.01;-0.0
8150;14.08;-0.0;-12.76;-1.33;2.6;-0.0
8151;16.29;-0.0;-14.76;-1.53;1.44;-0.0
8152;17.9;-0.0;-16.22;-1.69;0.59;-0.0
8153;17.61;-0.0;-15.95;-1.66;0.75;-0.0
8154;16.77;-0.0;-15.19;-1.58;1.19;-0.0
8155;15.28;-0.0;-13.84;-1.44;-1.36;-0.0
8156;13.91;-0.0;-12.6;-1.31;-0.64;-0.0
8157;12.77;-0.0;-11.57;-1.2;-0.04;-0.0
8158;12.0;-0.0;-10.87;-1.13;0.36;-0.0
8159;12.23;-0.0;-11.08;-1.15;0.24;-0.0
8160;13.49;-0.0;-12.22;-1.27;-0.42;-0.0
8161;14.26;-0.0;-12.92;-1.34;-0.83;-0.0
8162;14.02;-0.0;-12.7;-1.32;-0.7;-0.0
8163;13.79;-0.0;-12.49;-1.3;-0.58;-0.0
8164;13.61;-0.0;-12.33;-1.28;-0.48;-0.0
8165;13.13;-0.0;-11.89;-1.24;3.1;-0.0
8166;11.7;-0.0;-10.6;-1.1;3.85;-0.0
8167;10.86;-0.0;-9.84;-1.02;4.29;-0.0
8168;9.25;-0.0;-8.38;-0.87;5.14;-0.0
8169;7.16;-0.0;-6.49;-0.67;6.24;-0.0
8170;6.03;-0.0;-5.46;-0.57;6.83;-0.0
8171;5.25;0.42;-5.14;-0.53;7.02;-0.0
8172;4.42;1.26;-5.14;-0.53;7.02;-0.0
8173;4.06;1.62;-5.14;-0.53;7.02;-0.0
8174;4.48;1.2;-5.14;-0.53;7.02;-0.0
8175;6.33;-0.0;-5.73;-0.6;6.68;-0.0
8176;12.29;-0.0;-11.14;-1.16;3.54;-0.0
8177;18.62;-0.0;-16.87;-1.75;0.22;-0.0
8178;21.19;-0.0;-19.19;-2.0;-1.13;-0.0
8179;21.66;-0.0;-19.62;-2.04;-4.72;-0.0
8180;21.6;-0.0;-19.57;-2.03;-4.68;-0.0
8181;20.17;-0.0;-18.27;-1.9;-3.93;-0.0
8182;18.2;-0.0;-16.49;-1.71;-2.9;-0.0
8183;18.02;-0.0;-16.33;-1.7;-2.8;-0.0
8184;18.2;-0.0;-16.49;-1.71;-2.9;-0.0
8185;19.04;-0.0;-17.24;-1.79;-3.34;-0.0
8186;19.93;-0.0;-18.06;-1.88;-3.81;-0.0
8187;20.35;-0.0;-18.43;-1.92;-4.03;-0.0
8188;20.05;-0.0;-18.16;-1.89;-3.87;-0.0
8189;18.62;-0.0;-16.87;-1.75;0.22;-0.0
8190;17.19;-0.0;-15.57;-1.62;0.97;-0.0
8191;15.76;-0.0;-14.27;-1.48;1.72;-0.0
8192;13.91;-0.0;-12.6;-1.31;2.69;-0.0
8193;11.88;-0.0;-10.76;-1.12;3.76;-0.0
8194;10.26;-0.0;-9.3;-0.97;4.61;-0.0
8195;9.13;-0.0;-8.27;-0.86;5.2;-0.0
8196;8.36;-0.0;-7.57;-0.79;5.61;-0.0
8197;9.07;-0.0;-8.22;-0.85;5.23;-0.0
8198;10.5;-0.0;-9.51;-0.99;4.48;-0.0
8199;11.1;-0.0;-10.05;-1.05;4.17;-0.0
8200;11.4;-0.0;-10.33;-1.07;4.01;-0.0
8201;11.7;-0.0;-10.6;-1.1;3.85;-0.0
8202;12.59;-0.0;-11.41;-1.19;3.38;-0.0
8203;14.38;-0.0;-13.03;-1.35;-0.89;-0.0
8204;16.95;-0.0;-15.35;-1.6;-2.24;-0.0
8205;18.62;-0.0;-16.87;-1.75;-3.12;-0.0
8206;20.35;-0.0;-18.43;-1.92;-4.03;-0.0
8207;22.02;-0.0;-19.95;-2.07;-4.9;-0.0
8208;22.62;-0.0;-20.49;-2.13;-5.22;-0.0
8209;23.04;-0.0;-20.87;-2.17;-5.44;-0.0
8210;21.54;-0.0;-19.52;-2.03;-4.65;-0.0
8211;21.72;-0.0;-19.68;-2.05;-4.75;-0.0
8212;21.37;-0.0;-19.35;-2.01;-4.56;-0.0
8213;21.37;-0.0;-19.35;-2.01;-1.23;-0.0
8214;23.16;-0.0;-20.97;-2.18;-2.17;-0.0
8215;25.54;-0.0;-23.14;-2.41;-3.42;-0.24
8216;25.18;-0.0;-22.81;-2.37;-3.23;-0.0
8217;22.44;-0.0;-20.33;-2.11;-1.79;-0.0
8218;22.92;-0.0;-20.76;-2.16;-2.04;-0.0
8219;25.24;-0.0;-22.87;-2.38;-3.26;-0.0
8220;25.54;-0.0;-23.14;-2.41;-3.42;-0.24
8221;25.54;-0.0;-23.14;-2.41;-3.42;-3.76
8222;25.54;-0.0;-23.14;-2.41;-3.42;-6.39
8223;25.54;-0.0;-23.14;-2.41;-3.42;-9.73
8224;25.54;-0.0;-23.14;-2.41;-3.42;-12.0
8225;25.54;-0.0;-23.14;-2.41;-3.42;-14.26
8226;25.54;-0.0;-23.14;-2.41;-3.42;-15.58
8227;-0.0;-0.0;0.0;0.0;6.67;-41.84
8228;-0.0;-0.0;0.0;0.0;6.67;-34.44
8229;-0.0;-0.0;0.0;0.0;6.67;-23.75
8230;-0.0;-0.0;0.0;0.0;6.67;-25.72
8231;-0.0;-0.0;0.0;0.0;6.67;-38.43
8232;25.54;-0.0;-23.14;-2.41;-6.75;-17.01
8233;25.54;-0.0;-23.14;-2.41;-6.75;-16.83
8234;25.54;-0.0;-23.14;-2.41;-6.75;-14.98
8235;25.54;-0.0;-23.14;-2.41;-6.75;-14.2
8236;25.54;-0.0;-23.14;-2.41;-6.75;-18.92
8237;25.54;-0.0;-23.14;-2.41;-3.42;-25.48
8238;25.54;-0.0;-23.14;-2.41;-3.42;-27.03
8239;25.54;-0.0;-23.14;-2.41;-3.42;-26.92
8240;25.54;-0.0;-23.14;-2.41;-3.42;-27.03
8241;25.54;-0.0;-23.14;-2.41;-3.42;-26.08
8242;25.54;-0.0;-23.14;-2.41;-3.42;-25.66
8243;25.54;-0.0;-23.14;-2.41;-3.42;-24.05
8244;25.54;-0.0;-23.14;-2.41;-3.42;-21.84
8245;25.54;-0.0;-23.14;-2.41;-3.42;-19.22
8246;25.54;-0.0;-23.14;-2.41;-3.42;-18.86
8247;25.54;-0.0;-23.14;-2.41;-3.42;-13.25
8248;25.54;-0.0;-23.14;-2.41;-3.42;-5.73
8249;25.54;-0.0;-23.14;-2.41;-3.42;-5.37
8250;25.54;-0.0;-23.14;-2.41;-3.42;-13.19
8251;25.54;-0.0;-23.14;-2.41;-6.75;-8.71
8252;25.54;-0.0;-23.14;-2.41;-6.75;-1.91
8253;25.54;-0.0;-23.14;-2.41;-6.75;-0.78
8254;25.54;-0.0;-23.14;-2.41;-6.75;-8.95
8255;25.54;-0.0;-23.14;-2.41;-6.75;-16.23
8256;25.54;-0.0;-23.14;-2.41;-6.75;-15.52
8257;25.54;-0.0;-23.14;-2.41;-6.75;-15.04
8258;25.54;-0.0;-23.14;-2.41;-6.75;-13.25
8259;25.54;-0.0;-23.14;-2.41;-6.75;-13.61
8260;25.54;-0.0;-23.14;-2.41;-6.75;-15.28
8261;25.54;-0.0;-23.14;-2.41;-3.42;-17.67
8262;25.54;-0.0;-23.14;-2.41;-3.42;-17.61
8263;25.54;-0.0;-23.14;-2.41;-3.42;-18.62
8264;25.54;-0.0;-23.14;-2.41;-3.42;-19.52
8265;25.54;-0.0;-23.14;-2.41;-3.42;-20.11
8266;25.54;-0.0;-23.14;-2.41;-3.42;-19.81
8267;25.54;-0.0;-23.14;-2.41;-3.42;-18.56
8268;25.54;-0.0;-23.14;-2.41;-3.42;-17.67
8269;25.54;-0.0;-23.14;-2.41;-3.42;-18.08
8270;25.54;-0.0;-23.14;-2.41;-3.42;-18.74
